0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,label
0.2470393627882003,0.6743372678756714,2.359277999630649e-07,0.2817609906196594,0.6506625413894653,-0.0192281678318977,0.3080562949180603,0.5990894436836243,-0.0257004052400589,0.3201325237751007,0.554278552532196,-0.029847988858819,0.3285242319107055,0.5216900110244751,-0.0338852368295192,0.2804462313652038,0.5495730042457581,-0.0163281857967376,0.2757073640823364,0.4966834187507629,-0.0261916127055883,0.2693266868591308,0.4651742875576019,-0.0339470319449901,0.2626400291919708,0.441166341304779,-0.0389768294990062,0.2531363666057586,0.5477529764175415,-0.01299399882555,0.2486915290355682,0.4942353963851928,-0.0208257902413606,0.2437825500965118,0.4634097218513489,-0.0279698893427848,0.2383971810340881,0.4425445199012756,-0.0325085408985614,0.2277590483427047,0.5548058152198792,-0.0116696814075112,0.2203623950481414,0.5112645030021667,-0.0190373808145523,0.21500164270401,0.4876264333724975,-0.023208750411868,0.21004319190979,0.472501277923584,-0.0253861211240291,0.2048597335815429,0.570459246635437,-0.0121604818850755,0.198178619146347,0.537022054195404,-0.0172713920474052,0.1934975534677505,0.5197510123252869,-0.0173752810806036,0.1892795264720916,0.5076069235801697,-0.016526959836483,1
0.2757400274276733,0.6728706359863281,2.673631342986482e-07,0.3140169978141784,0.6475427150726318,-0.0151687012985348,0.3414092659950256,0.6002039313316345,-0.0206016208976507,0.3543605208396911,0.5571079254150391,-0.0250604636967182,0.3689703047275543,0.5253580212593079,-0.0295993350446224,0.3143427670001983,0.5366654992103577,-0.0091535402461886,0.3170201778411865,0.4813666343688965,-0.0190659090876579,0.3151170313358307,0.4475730657577514,-0.0279342401772737,0.3120089173316955,0.4195910692214966,-0.0340826585888862,0.2877658307552337,0.5327979326248169,-0.0091435564681887,0.2874700129032135,0.4748219847679138,-0.0169367417693138,0.2845645844936371,0.4389870166778564,-0.0253605525940656,0.280936062335968,0.4098026752471924,-0.0313100032508373,0.2629754841327667,0.5390333533287048,-0.0113501055166125,0.2605530023574829,0.4849161803722381,-0.018955010920763,0.2585818469524383,0.4521738290786743,-0.0249256044626235,0.2573969066143036,0.4250273704528808,-0.0289256516844034,0.2386087477207183,0.5547296404838562,-0.015172972343862,0.2337767928838729,0.5097658634185791,-0.0217005498707294,0.2336514145135879,0.4853291511535644,-0.0235111117362976,0.2350229769945144,0.4630639553070068,-0.0241417288780212,1
0.3074522912502289,0.6553263068199158,3.3700436574690684e-07,0.3504365384578705,0.628468930721283,-0.0185142830014228,0.3804301917552948,0.5794408321380615,-0.0252817682921886,0.39752197265625,0.5348507761955261,-0.030912896618247,0.4151147603988647,0.5033254623413086,-0.0366094298660755,0.352094441652298,0.5099019408226013,-0.0117465341463685,0.3571963012218475,0.4532329738140106,-0.0233064927160739,0.3579941689968109,0.417095273733139,-0.0337209552526474,0.3579971492290497,0.3865639567375183,-0.0407454781234264,0.3239757418632507,0.5047973990440369,-0.0105323139578104,0.3247300982475281,0.4433267414569855,-0.0188941806554794,0.3247521817684173,0.4053837656974792,-0.0275557991117239,0.3257136344909668,0.3746153116226196,-0.0335757471621036,0.2980693280696869,0.5115206837654114,-0.0118317231535911,0.296858012676239,0.4568271040916443,-0.0198712311685085,0.2965253591537475,0.4244166016578674,-0.0251123663038015,0.2974438965320587,0.3979527056217193,-0.0284504164010286,0.2726560533046722,0.5295709371566772,-0.0152379348874092,0.2673200070858001,0.4846952855587005,-0.0222251489758491,0.2649199664592743,0.4586032032966614,-0.0235765092074871,0.2642126679420471,0.4343635737895965,-0.0235539451241493,1
0.3251110911369324,0.6412733197212219,2.967398415876233e-07,0.3699847459793091,0.615001380443573,-0.0157025046646595,0.4026647210121155,0.5671218633651733,-0.020231869071722,0.4215815663337707,0.521730363368988,-0.0238152593374252,0.4399575591087341,0.492292195558548,-0.0269730258733034,0.3776856958866119,0.4938763976097107,-0.0046092099510133,0.3853963613510132,0.4351384043693542,-0.0122835589572787,0.3866256475448608,0.4007902443408966,-0.0205239709466695,0.3862177729606628,0.3710935115814209,-0.0262614674866199,0.3509507477283478,0.4872285723686218,-0.0030651281122118,0.3566047549247741,0.42448291182518,-0.0076726861298084,0.3572088181972503,0.386820912361145,-0.0144573030993342,0.3565556704998016,0.355845957994461,-0.019340630620718,0.3253884613513946,0.4915850460529327,-0.0039505981840193,0.3256737887859344,0.435301810503006,-0.0085496278479695,0.3252840638160705,0.4026775956153869,-0.0126647343859076,0.3249826729297638,0.376659095287323,-0.0155305499210953,0.2993172407150268,0.5062985420227051,-0.006815277505666,0.2960106134414673,0.462859183549881,-0.0105101056396961,0.2944567501544952,0.4381345808506012,-0.0104973074048757,0.2936465740203857,0.416157066822052,-0.0098002534359693,1
0.325239896774292,0.6421367526054382,2.354249488689675e-07,0.3699696958065033,0.6166024804115295,-0.0166701879352331,0.403496503829956,0.5671900510787964,-0.0208750944584608,0.4219574928283691,0.5209313035011292,-0.0239454247057437,0.4403125643730163,0.4919112026691437,-0.0264890417456626,0.377453863620758,0.4937028884887695,-0.0045224926434457,0.3860257267951965,0.4354158639907837,-0.0119752343744039,0.3874240815639496,0.4001523852348327,-0.0203327536582946,0.387676328420639,0.3701398968696594,-0.02652776427567,0.3503206670284271,0.4871129393577575,-0.0028363128658384,0.3542938828468323,0.4242880940437317,-0.007701713591814,0.3545118570327759,0.3859449625015259,-0.0150726996362209,0.35367351770401,0.3556922078132629,-0.0208142697811126,0.3250242173671722,0.4916563332080841,-0.0037376349791884,0.3244780004024505,0.4363978207111358,-0.0087381694465875,0.3245665729045868,0.404048204421997,-0.0134375663474202,0.3240796625614166,0.3785722851753235,-0.0171087495982646,0.299408882856369,0.5056713819503784,-0.0067195002920925,0.2959850132465362,0.4628679454326629,-0.0111194718629121,0.2948890626430511,0.4378930926322937,-0.0120935486629605,0.2942008972167969,0.4155227839946747,-0.01251573394984,1
0.342628538608551,0.6333407163619995,2.8400665996741736e-07,0.3869268000125885,0.6038451194763184,-0.0141061190515756,0.4194691181182861,0.5566263198852539,-0.0180928166955709,0.4389373660087585,0.5121693015098572,-0.0215731021016836,0.4542832672595978,0.4782494902610779,-0.0246057827025651,0.3944456279277801,0.4843297600746155,-0.0025632360484451,0.401995301246643,0.4243573546409607,-0.0099464058876037,0.40285524725914,0.3882553875446319,-0.0181566420942544,0.401954710483551,0.3566198945045471,-0.0240659583359956,0.3672472834587097,0.4773583710193634,-0.0021469644270837,0.371928870677948,0.4148190319538116,-0.0068340264260768,0.3724808394908905,0.3762379586696625,-0.0140299098566174,0.3715680539608001,0.3438324630260467,-0.0194298438727855,0.3405811190605163,0.4814484119415283,-0.0041022798977792,0.3396617770195007,0.4255278408527374,-0.0085129803046584,0.3394502401351928,0.3918941617012024,-0.0126610826700925,0.3390917181968689,0.3645339012145996,-0.0158699210733175,0.3135857284069061,0.4957431852817535,-0.0079890144988894,0.3092597126960754,0.4534085392951965,-0.011787274852395,0.3076730668544769,0.4272866547107696,-0.0119212344288825,0.3072691559791565,0.4038803875446319,-0.0115129686892032,1
0.3401551842689514,0.6316234469413757,2.54941483035509e-07,0.3862015306949615,0.6051814556121826,-0.015659587457776,0.4201807975769043,0.555888295173645,-0.0197894927114248,0.4392688572406769,0.5103794932365417,-0.0231682118028402,0.4571223855018616,0.478926807641983,-0.0259694065898656,0.3930623531341553,0.4835847318172455,-0.0042967433109879,0.401969313621521,0.4247609376907348,-0.012134063988924,0.4029955267906189,0.3883567452430725,-0.020244175568223,0.4025787711143493,0.3569563329219818,-0.0263853892683982,0.3660043179988861,0.4767926931381225,-0.0037365090101957,0.3711180090904236,0.4141749739646911,-0.009588130749762,0.3717732429504394,0.3744250535964966,-0.0173739288002252,0.3711566030979156,0.3415093123912811,-0.0233018025755882,0.340362548828125,0.4814700484275818,-0.0056804833002388,0.3387698233127594,0.4254057705402374,-0.0116755180060863,0.3383620381355285,0.3927066624164581,-0.0164194013923406,0.3385500609874725,0.3653588593006134,-0.020012704655528,0.3142431974411011,0.4956348240375519,-0.0096347918733954,0.3094930648803711,0.4533964991569519,-0.0149829816073179,0.308314710855484,0.4277884364128113,-0.0162372309714555,0.3088059723377228,0.4041520059108734,-0.0167891476303339,1
0.3512422442436218,0.6312534809112549,2.725870729136659e-07,0.3955782353878021,0.6038132309913635,-0.0155907645821571,0.4293138384819031,0.5529573559761047,-0.01889537461102,0.4495954513549804,0.5058605670928955,-0.0212909430265426,0.4659994840621948,0.4717157185077667,-0.0230791307985782,0.402980089187622,0.4790322780609131,-0.0018602887867018,0.4102680385112762,0.4201119542121887,-0.0084037110209465,0.411581814289093,0.3839786052703857,-0.016250941902399,0.4115315675735473,0.352139413356781,-0.0221962705254554,0.3764887750148773,0.4716567397117615,-0.0007718266570009,0.3806417286396026,0.4090337455272674,-0.0047558504156768,0.3813360035419464,0.3686582744121551,-0.0121719287708401,0.3802558183670044,0.3345406055450439,-0.0179305374622344,0.3508087992668152,0.4757725894451141,-0.0023459123913198,0.3472020626068115,0.4200787544250488,-0.0067601487971842,0.3461860120296478,0.3860137462615967,-0.0119475247338414,0.345510870218277,0.3575855493545532,-0.0159310270100832,0.3246831595897674,0.489200621843338,-0.0059873661957681,0.3180998563766479,0.4470699429512024,-0.010132766328752,0.3159929513931274,0.4210017025470733,-0.0114298546686768,0.3156953454017639,0.3968335390090942,-0.0120413890108466,1
0.3498921394348144,0.6316598057746887,2.571477182300441e-07,0.3949427604675293,0.605563759803772,-0.0163778290152549,0.4293512403964996,0.5540108680725098,-0.0201367177069187,0.4494773745536804,0.5068618655204773,-0.023069392889738,0.4673519134521484,0.4742645621299743,-0.0252861361950635,0.4035892188549042,0.4774564206600189,-0.0025091241113841,0.411558985710144,0.4192233979701996,-0.0097456993535161,0.4122957587242126,0.3828623592853546,-0.0179044939577579,0.4119405448436737,0.3513203263282776,-0.0242477133870124,0.3763095736503601,0.4702425599098205,-0.0016554580070078,0.3804963827133178,0.4077135026454925,-0.0068492102436721,0.3810664117336273,0.3674826920032501,-0.0146931372582912,0.3805614709854126,0.3340665698051452,-0.0206748079508543,0.3503397107124328,0.4752885997295379,-0.0035793092101812,0.347014456987381,0.4187160432338714,-0.0094148414209485,0.3455512225627899,0.3852339684963226,-0.014554631896317,0.3450381457805633,0.3567611575126648,-0.0183849353343248,0.3239753246307373,0.4904340505599975,-0.0076396320946514,0.3174589574337005,0.4478793144226074,-0.0132217742502689,0.3152405619621277,0.4214393496513366,-0.0149387698620557,0.3151911497116089,0.3964713811874389,-0.0157769247889518,1
0.355655163526535,0.6270944476127625,2.460380130742124e-07,0.4012762308120727,0.6011629700660706,-0.0146666839718818,0.4358968436717987,0.5519273281097412,-0.0177350360900163,0.4566892087459564,0.5045956969261169,-0.0202745869755744,0.4742932617664337,0.472522497177124,-0.0223106909543275,0.4097082614898681,0.4760195910930633,-0.0011194220278412,0.4179464876651764,0.4171235263347626,-0.0077918306924402,0.4191629588603973,0.3807944357395172,-0.0156163284555077,0.4191277027130127,0.3490681052207947,-0.0216678604483604,0.3831568658351898,0.4690380692481994,-0.0007064159726724,0.3878739774227142,0.4066809415817261,-0.0050624357536435,0.3884662985801697,0.3674933314323425,-0.012617508880794,0.3877216875553131,0.3342565298080444,-0.0186478402465581,0.3576450943946838,0.4733906984329223,-0.0028893314301967,0.3547636270523071,0.4176591038703918,-0.0077495169825851,0.3535589575767517,0.3838120698928833,-0.01272629853338,0.3529128134250641,0.3555051684379577,-0.0167187619954347,0.3314148485660553,0.4865976274013519,-0.0070997183211147,0.3253412246704101,0.4441550970077514,-0.0116815911605954,0.3232197165489197,0.4172742068767547,-0.0130103109404444,0.3228649497032165,0.3923300206661224,-0.0137724922969937,1
